customer_id,customer_name,mobile_number,business_type,business_status,status,salesperson_name,salesperson_number,cluster,registered_date,latitude,longitude
3t8zi1Af3bcC5EkVf7J19IFsRS02,LINGAMAIAH KIRANA GENERAL STORES,9398655914,Kirana,Active-User,Active,B Sharthkumar,9154293954,Marredpally,2024-06-25,17.42969322,78.49510956
3tL8MQD3uQWuAKUe7jF6yPDrXls2,SRI Mahalaxmi kirana and General,9949643295,Kirana,Business-Shutdown,InActive,Janardhan Kommu,9154152681,Nizampet,2024-06-25,17.53307724,78.38872528
3tqAfHV7kuQmpprBCZ4q6wE0j1k2,VK ENTERPRISES,7386702093,Kirana,Active-User,Active,Kamakshi TCL,9154290899,Karmanghat,2024-06-25,17.33537292,78.53701782
3u8uI5xkLmZwmwd8noWFqBK2fXr1,DHANALAXMII Super Market,9182507087,Kirana,Active-User,Active,Venkata Saikrishna,8790689631,Ecil,2024-06-25,17.49822807,78.57509613
3uma4avSnxSXTbvamqTvdEHx6nY2,Sai Krishna Traders,9248758365,Kirana,Active-User,Active,Neeraj Pamulaparthi,9154152680,Chandanagar,2024-06-25,17.4889183,78.38085938
3vI4zyed41frucez5ajPl5y4kbl2,Rama Krishna,7396838056,Kirana,,InActive,Venkata Saikrishna,8790689631,Ecil,2024-06-25,17.48801613,78.57595825
3vTkgw00IiUfue1Hjefz5ogfT2A3,Sri Venkateshwar Grocery and General stores,7989617402,Kirana,Business-Shutdown,Active,Raja Ramesh Kollu,9100467148,Alwal,2024-06-25,17.49872398,78.49847412
3vVzVok4EJeY4gnNmjC2nwNCdK23,Sri venkateswara womens hostels pg,9966445421,PgHostel,Active-User,Active,K Srikanth,7337320371,Madhapur,2024-06-25,17.45094681,78.36984253
3vvo1d768XUD8uFNeWiiToG1Dpp2,Mateshwari Kirana and General Store,9014621371,Kirana,Active-User,Active,Saikiran Chalamani,7337320372,Medchal,2024-06-25,17.63525009,78.47731018
3wKKIRDwvsaWURO1TqrLcNc2SK32,Laxmi balaji kirana general store,9989749652,Kirana,Lost,Active,G Sandeep,9154152675,Srnagar,2024-06-25,17.44711113,78.44873047
3wP1urLI9hOQYERL76Pa1NsT6mM2,the kitchen restaurant,8106041276,Restaurant,Lost-Not-Interested,InActive,Vignesh Pulimamidi,9154293952,Habsiguda,2024-06-25,17.42456245,78.54460144
3wPgmQZjAUUIeiPc4ywe6WV5M7F3,Spice kitchen,9515974375,Restaurant,Lost-Not-Interested,Active,Bhairavnath,9154289322,Chintal,2024-06-25,17.52386665,78.42440033
3wQs7VfWd7ZAKyN4l4xEnzs0dpN2,Venkata sai durga bhavani general stores,8179966206,Kirana,Active-User,Active,,,,2024-06-25,16.52450752,80.65825653
3wmCjbwe0tatfXtMa1ZbbFusHD62,Ramdev kirana and general store,6305589633,Kirana,Business-Shutdown,InActive,Venkata Saikrishna,8790689631,Ecil,2024-06-25,17.5254631,78.53535461
3wpuX9Bvs7NwocEfsIjVXZqqDFj1,Sai durga general stores,9642019485,Kirana,Active-User,Active,,,,2024-06-25,16.52713776,80.61073303
3wsm4kU8tNUEKnoHa8gb5tFa9Ux1,Sri sai kgs,9966396341,Kirana,Lost-Not-Interested,Active,Manjula Veeramalla,7337320375,Nagole,2024-06-25,17.37753487,78.54125214
3x50TWMpoVhkkif2MDomFDHIZKv2,Bhavani Kirana And General Old Alwal,9989831185,Kirana,Active-User,Active,Raja Ramesh Kollu,9100467148,Alwal,2024-06-25,17.50922966,78.50733948
3xMq1obT0ZcyqZSwLijnvV9MnDF2,Prabhakar general store,7013667573,Kirana,Active-User,Active,,,,2024-06-25,16.53839874,80.64173889
3xNglvuOWzOJO82C95xvk1rK0UX2,Saraswathi kirana and General,7702842386,Kirana,Business-Shutdown,Active,AjaykumarM,9154297173,Kondapur,2024-06-25,17.45630074,78.39835358
3xanymyc4Xfiv3c2CV1e73VnNZt2,Vijay sai Kirana,7993156009,Kirana,Lost,InActive,Raja Ramesh Kollu,9100467148,Alwal,2024-06-25,17.50094604,78.51316833
3xbJPxS0UIfhxeQh8tzLd3eDimS2,Sri Venkateswara Food Court,9052199909,TiffinCenters,Business-Shutdown,Active,Neeraj Pamulaparthi,9154152680,Chandanagar,2024-06-25,17.49118614,78.33586121
3xkyhof24rUk6947n5afaK29bkg1,Om sai kirana stores,9030968206,Kirana,Active-User,Active,Jashuva,9154297171,Vidyanagar,2024-06-25,17.4137764,78.48866272
3xsQHUlNiZN7U2vrQ0BsOdf7kFm2,Churro99,9866350131,TiffinCenters,Business-Shutdown,Active,K Srikanth,7337320371,Madhapur,2024-06-25,17.45801163,78.37094116
3xseHt8olIOZZmwRkrWdgkzojrP2,Srikanth Qwipo Employee,8341593360,Kirana,Internal-User,Active,K Venkatesh,9154293951,Yousufguda,2024-06-25,17.43215561,78.44181824
3xtGkIrmNIWvKb4TaYsguGpewy62,Chop sticks,9440264000,TiffinCenters,,Active,K Venkatesh,9154293951,Yousufguda,2024-06-25,17.42998314,78.4434433
3xu4bysnxURZYxEjheD7rYXYCoT2,SOMANATH KIRANA AND GENERAL STORES,9949886632,Kirana,Active-User,Active,Jashuva,9154297171,Vidyanagar,2024-06-25,17.39866447,78.50868988
3xvqZvFovjSswsCvfUr0IKkobgg1,Keshav food court,6300230429,TiffinCenters,Lost-Not-Interested,Active,AjaykumarM,9154297173,Kondapur,2024-06-25,17.44326019,78.39173889
3yAvOkKjJvWmVwO4CxGsYpj5gLV2,Sri Laxmi Balji Womens Hostel,9493910403,PgHostel,Business-Shutdown,InActive,AjaykumarM,9154297173,Kondapur,2024-06-25,17.4419117,78.39230347
3yVMFRLcJsYh2il1CXLr3VTtlZ23,Dhanalakshmi kirana and General,9951485077,Kirana,Lost-Not-Interested,Active,Gandhara Kiran,9154152692,Miyapur,2024-06-25,17.51556015,78.38137054
3yWmAFCKgYYuarczvI38Cc0YAyq2,Dhanlaxmi kirana,9182096500,Kirana,Business-Shutdown,Active,,,,2024-06-25,17.36444473,78.44573212
3ydqu38mn9XaeENmElvO4e7yr4H3,Gurukrupa kiranastore,9618917500,Kirana,Active-User,Active,K Venkatesh,9154293951,Yousufguda,2024-06-25,17.44706345,78.41437531
3ytOHUT1K3PVu2YRkizxqxoyTaM2,pavan kirana and general store,9550885524,Kirana,Active-User,Active,Gandhara Kiran,9154152692,Miyapur,2024-06-25,17.5299015,78.35284424
3z3MuWkfQ0W5pdWzhY3AwNBzTx82,New sai balaji mens hostel,9963454906,PgHostel,Lost,Active,K Srikanth,7337320371,Madhapur,2024-06-25,17.45083046,78.36599731
3zVF6giI8CMq7mwl9s7Dhr3jf1F3,National KGS hostel gadda,9581976774,Kirana,Active-User,Active,,,,2024-06-25,17.62492752,78.07115936
3zgoU40lC7gM2ZFwtvVCBqEql962,Hotel yadagiri,8309492991,TiffinCenters,Lost-Not-Interested,Active,Venkata Saikrishna,8790689631,Ecil,2024-06-25,17.53006744,78.54334259
3zxvtlaDAAfP1fSsvjLyFzAMmot2,Sri sai manikanta kgs,8297621855,Kirana,Active-User,Active,Manjula Veeramalla,7337320375,Nagole,2024-06-25,17.36943626,78.54135132
3zz4szNr9aWNNV1AqoVcxriC0OR2,Jilla ramaiah kgs,9246979701,Tier2Customer,Lost-Not-Interested,InActive,,,,2024-06-25,17.52201653,78.89044952
40196a8709de44beb2b34d6f167ce91c,Dev mart,8800721204,Kirana,,InActive,,,,2024-08-07,27.2355299,77.8897029
401a3e7a16bd496092f9d58c41ad93f1,MATHAJI KIRANA & GENERAL STORES,9562802043,Kirana,Active-User,Active,Saikiran Chalamani,7337320372,Medchal,2025-02-11,17.567089,78.539135
4033efcde9cc48f5b60f7372953a683a,Bismillah kirana and general store,7569314594,Kirana,Business-Shutdown,InActive,,,,2024-06-25,17.38736343,78.39772034
403433740c15413b89ccc53670b3fd62,AYYAPPA POOJA STORES,8522899121,Kirana,Active-User,Active,Vallamdas Dharmaiah,7337320377,Boduppal,2025-10-29,17.418887,78.582608
4036f44b04e440b59b1d6d8427b4960b,HARINI MEDICAL SKPT,9848286837,Kirana,Active-User,Active,,,,2024-06-25,18.05286026,77.91662598
403b4ece4d294ef09abc0d26cd37aef9,Rajesh masala home mede,8591661605,Kirana,KYC-Pending,Active,,,,2026-07-16,19.202772,72.8743941
4056caebe7b646c49136a6d827e70878,Siddappa,9951777711,Kirana,,InActive,,,,2024-09-16,17.3737866,78.4702686
405fccc9d610480189d1ddbb0cbad08c,Vasantha,8978924820,Supermarket,KYC-Rejected,InActive,Neeraj Pamulaparthi,9154152680,Chandanagar,2025-04-30,17.4805363,78.3780284
406935646ce444b98bd5caf0446aea70,Sri Venkateshwara Kirana Store,7799411537,Kirana,Active-User,Active,Neeraj Pamulaparthi,9154152680,Chandanagar,2026-05-24,17.490357,78.35882
4069730d2aa649d3a4bf98d8f468d6c5,LIGHT HOUSE MESS,7075774279,TiffinCenters,Active-User,Active,Venkata Saikrishna,8790689631,Ecil,2026-03-10,17.499213,78.53619
4070f3966a7643159f8aaaeff3d3c7d7,Srk kgs,7330877057,Kirana,,Active,,,,2024-06-25,17.61491394,78.07479095
40862920077d46b1938111c7a311c70d,SRI SAI RITHWIK KIRANA & GENERAL STORES,6380162711,Kirana,Active-User,Active,Gandhara Kiran,9154152692,Miyapur,2025-01-29,17.520223,78.382506
408c85d5c9144451b294deb3e44d5e42,Sri Sangameshwara kgs,9705415433,Kirana,,Active,,,,2024-06-25,17.60629463,78.08391571
408c96e7ef1b44b1bd1e1af3fda0917e,Balaji Kerana store,8769093437,Kirana,KYC-Pending,InActive,,,,2025-05-12,17.3691474,78.3890234
408f4f439d704b86b6c7ae0936b2e09c,SR KIRANA  & GENERAL STORES,9347800373,Kirana,Active-User,Active,Gandhara Kiran,9154152692,Miyapur,2026-06-16,17.506805,78.37824
4091bb52a5714586b52945674880ce15,Madina kirana genral store,7659027868,Kirana,KYC-Pending,Active,Saikiran Chalamani,7337320372,Medchal,2025-05-04,17.5951766,78.5761909
409e2540ad1946eeb5c06fdb4128c36c,Sri mataji kirana,8619718146,Kirana,KYC-Pending,Active,Venkata Saikrishna,8790689631,Ecil,2026-06-10,17.4870779,78.5754568
40GtJPLocYgBavfwmkKZ7bGYXFA2,Tandoori palce,6305749667,PgHostel,Business-Shutdown,InActive,G Sandeep,9154152675,Srnagar,2024-06-25,17.43289185,78.44683838
40MZ799mPLRpIOtcTEaxUDmqN7e2,Dharani kirana store,9133480262,Kirana,Active-User,Active,Janardhan Kommu,9154152681,Nizampet,2024-06-25,17.50720406,78.39886475
40RTh1HayDdFwDA3uGMQYiZ0nN22,SR Hotel,9912345265,TiffinCenters,Business-Shutdown,InActive,Vinodkumar Musku,9100466765,Kphb,2024-06-25,17.48199081,78.41303253
40S6V9UwnAhJeJWJElGwvV45jzA3,Venkateshwara kirana  and general store,9030301332,Kirana,Business-Shutdown,InActive,G Naveen Kumar,7207943182,Hasmathpet,2024-06-25,17.48791313,78.45520782
40WYL94tGIRvQk8eVUwUcAa7JT72,Anvi Fast food,7659841920,TiffinCenters,Duplicate,InActive,Raja Ramesh Kollu,9100467148,Alwal,2024-06-25,17.4959774,78.5080719
40ZmCXZVqjTu8P4J3softlnoVrB2,Krishna kirana lucky bro,8290974178,Kirana,Business-Shutdown,InActive,AjaykumarM,9154297173,Kondapur,2024-06-25,17.47971725,78.35425568
40a32a50b1be4d229535e9b8a6ffea99,Kanuma Tiffins,7075061204,TiffinCenters,,InActive,AjaykumarM,9154297173,Kondapur,2025-01-26,17.4403347,78.3918635
40accc01b4424b8f966bfbb9c20f846b,Bunnu,9063186444,PgHostel,,InActive,Jashuva,9154297171,Vidyanagar,2025-03-12,17.4010282,78.4929073
40d6b4cad00a42d7988f5632c3c84616,YS REDDY BOYS HOSTEL,9959535686,PgHostel,Active-User,Active,Shaik Irshad,9100466851,Kompally,2024-06-25,17.54274559,78.48942566
40d6b9eb9e854b40b1864a1045bc211b,Fresh  Pick vegetables and fruits,8791919168,Kirana,Business-Shutdown,Active,Omkari Saikiran,9154297174,Narsingi,2024-06-25,17.38977242,78.36906433
40e61b7777d84852bd684dbeb7dbb9c2,Ra Radhakrishna grand pg hostel,9703666876,PgHostel,,InActive,Janardhan Kommu,9154152681,Nizampet,2024-07-18,17.5256349,78.3914164
40e69c151f87482e96f1aa325fad1c77,Gajari sweets,8779043592,SweetHouse,KYC-Pending,Active,,,,2026-07-11,19.2544137,72.8537992
40e8b6105b4f4ff19051ccc34d2c2485,SRI RAJA RAJESWARI WOMENS PG DELUXE HOSTEL,8143734890,PgHostel,Active-User,Active,Janardhan Kommu,9154152681,Nizampet,2024-07-15,17.498343,78.395482
40e98d0ca44841f8a3ff9444fa620bf2,Nikesh creations,8919122692,Kirana,KYC-Rejected,InActive,Raja Ramesh Kollu,9100467148,Alwal,2025-05-26,17.5211107,78.4961616
40fQMjSKsOULX5dYn5H5jrzYCjB3,Kishore general store,9490238999,Kirana,Active-User,Active,,,,2024-06-25,16.53732491,80.64130402
40raSpuNKqNVsqkevsmed15hict1,Sadguna kgs,9392154286,Kirana,Business-Shutdown,Active,B Sharthkumar,9154293954,Marredpally,2024-06-25,17.42641449,78.51732635
4104e7b1473e40e395d7d0035ffee298,Sai super mart,9010071454,Kirana,Business-Shutdown,InActive,K Srikanth,7337320371,Madhapur,2025-07-14,17.4677866,78.35343
4106c53e042b4435a5e07aa28bc5486f,SRI VASAVI TRADERS,9247146929,Kirana,Active-User,Active,Omkari Saikiran,9154297174,Narsingi,2024-10-27,17.392789,78.369587
4112a23d24be404893b953b39a400950,MannaTiffins,9550267601,TiffinCenters,Lost-Not-Interested,Active,Sudhakar D,9100467109,Manikonda,2024-06-25,17.40640259,78.39157867
41271fbb1faa4d5891dd3b487ae4273f,GK Kim bakery,8985169781,Bakery,,InActive,B Sharthkumar,9154293954,Marredpally,2024-07-27,17.4213559,78.521166
412c10a00276429eb5cf6fb62fa131cd,SAI SANVI LUXURY WOMENS HOSTEL,8885449023,PgHostel,Active-User,Active,Vijaykumar Dandugula,7337320373,Gachibowli,2025-02-05,17.42759,78.325983
414A9QiUPaOeCiXFTCOvy3bxY3n2,RISHABH RICE DEPO,7231015015,Restaurant,Lost-Not-Interested,InActive,K Venkatesh,9154293951,Yousufguda,2024-06-25,17.44052315,78.42417145
414b336bcb2f4492a3436b1c5b2f4bf3,SRI VENKATESHWARA KGS VATPALLI,9392972578,Kirana,,Active,,,,2024-06-25,17.90571404,77.878479
414c4bfcd8b240f2a435bd8f6addfcfc,UVN enterprises llp,8125181611,Kirana,,InActive,Bhargav,9154152682,Safilguda,2025-01-08,17.4723811,78.5588928
416349ff269b4fbc8eeff8fda445c210,Sri Sai Balaji kirana General store,8309253542,Kirana,Active-User,Active,Karthik Reddy,9154292383,Jubliehills,2026-01-03,17.413546,78.409727
416ac1ef338541dc8534075282b46422,Ramesh,9982006836,Kirana,KYC-Rejected,InActive,Sudhakar D,9100467109,Manikonda,2026-01-07,17.4073443,78.3880115
4170bfd076be49cab0647f4a21947759,STAR EXECUTIVE BOYS HOSTEL,9701117557,PgHostel,Active-User,Active,Shaik Irshad,9100466851,Kompally,2024-06-25,17.54398918,78.48990631
418fef0563dc47739be26a95f2945493,Sri Venkateshwara KGD,7702769797,Kirana,KYC-Rejected,InActive,Bhairavnath,9154289322,Chintal,2025-05-14,17.5245325,78.4264397
4195f820e429478e81e48d69ff1bf498,Dhan Laxmi kirana general and wholesale store,6367050808,Kirana,,InActive,G Naveen Kumar,7207943182,Hasmathpet,2025-04-24,17.4812852,78.4834116
419bede1a2354ceda2c802e1364ee6e6,Comfort Stay DELUXE BOYS HOSTELS,9704161612,PgHostel,Active-User,Active,B Dayakar,9154297170,Rampally,2024-12-19,17.45409,78.66333
41BtNcoWDGYJrD1eTDEnEabxvTY2,Sri Sai Durga Fancy general store,9014011240,Kirana,Active-User,Active,,,,2024-06-25,16.49271393,80.68167114
41SmT6JVBMWdLsjP52TH5c6T4n82,Srinivas Kirana and general store,9959546242,Kirana,Active-User,Active,Karthik Reddy,9154292383,Jubliehills,2024-06-25,17.41711998,78.43499756
41a304234e6d4d40b57526114d6ed57b,Sai vekateswara medical general store,7989136304,Chemist,,InActive,,,,2024-06-25,17.62664604,78.08731842
41af682a12c1494b902644f27fbb62d2,Sri ragavendra kirana,9296455208,Kirana,Active-User,Active,,,,2024-06-25,17.74180222,78.28214264
41c20f2390b149e5a9dade926e2b9352,Sri Sai  Ganesh  Kirana  and General  Stores,9247244453,Kirana,,InActive,Saikiran Chalamani,7337320372,Medchal,2024-06-25,17.64153481,78.49441528
41d9bb093c124c4086f1ca6edadd5362,Good look WOMEN'S PG HOSTEL,7095431567,PgHostel,Active-User,Active,K Srikanth,7337320371,Madhapur,2025-02-12,17.45013,78.367307
41dCYguCYkMrFuWbLENbYMkS1Kp2,Maha lakshmi general stores,9182132757,Kirana,Active-User,Active,,,,2024-06-25,16.55578041,80.6125946
41dc9aa58e9f4246ada674048c59cec8,Sunrisers boys hostel,9398026059,PgHostel,,InActive,Shaik Irshad,9100466851,Kompally,2025-02-06,17.5604971,78.4539669
41e65fb320d340fd82e4e0f364abbf57,VISHESH TRADERS,9515508443,Kirana,KYC-Rejected,InActive,,,,2025-11-04,17.3722042,78.5062697
41ece29db50944dfb3332abd9c4d39a5,SAI THIRUMALA KIRANA & GENERAL STORES,8790114979,Kirana,Active-User,Active,Bhargav,9154152682,Safilguda,2025-03-05,17.469175,78.539231
41f3c99b732c4b6cac75806a9ff5b5c1,Wagad farsan,9537809533,Wholesale,Active-User,Active,,,,2026-07-11,19.2546971,72.8545464
41f3dacca84841afac8cde95f5ca547b,YAKUB ALI KIRANA & GENERAL STORE,7013588052,Kirana,Active-User,Active,,,,2026-07-20,17.5248597,78.3413377
41f79239ae304d558966840a17e170a1,Lakshmi Vengamamba mens ph,7675071449,PgHostel,KYC-Pending,Active,Sudhakar D,9100467109,Manikonda,2025-04-28,17.4312071,78.3656709
41fed201338342ee8dbb5bf39e552a0f,Sri rama ice cream parlor,6309061455,Bakery,,InActive,Vinodkumar Musku,9100466765,Kphb,2024-07-04,17.4941941,78.3958395
41nemMN869Wj3bxyzEEEUjo8i8t1,L &  L KIRANA GENERAL STORE,9059658705,Kirana,Active-User,Active,,,,2024-06-25,17.3601,78.532399
41pjx894t3WjnfKPe5gjKhWDkkz2,Krishna kgs,8247494076,Wholesale,Active-User,Active,Sudhakar D,9100467109,Manikonda,2024-06-25,17.40464783,78.39177704
420fac345afe4e959dc919ef952f0661,Mahesh,8440016826,Kirana,KYC-Rejected,InActive,Kandula Venkat Tharun,9100466961,Kukatpally,2026-06-13,17.4926492,78.4141824
4217f0c2e61c400eab3f08c594e05380,Nest Inn Luxury Living Space,8332965551,PgHostel,Active-User,Active,AjaykumarM,9154297173,Kondapur,2025-06-21,17.469083,78.365275
4227rRsgOZhdX3IgCiox7ssiPfn1,Syed kirana,8008196774,Kirana,Duplicate,InActive,Bhargav,9154152682,Safilguda,2024-06-25,17.4827652,78.53354645
422c281e04204bf08d2275d6a1f711dc,Shringeri kitchen,8142190002,TiffinCenters,KYC-Rejected,InActive,Mohammad Zaheeruddin,9154299223,Patancheru,2025-09-29,17.4958299,78.3352028
4230ea9ef9fb43e38ce39c064312ecb4,LALITHA KIRANA & GENERAL STORE,6304763405,Kirana,Active-User,Active,,,,2025-03-05,17.338696,78.611652
4236abc7b60d40a787723b164ea2b615,Crazy fast food,7325912273,Restaurant,Business-Shutdown,InActive,AjaykumarM,9154297173,Kondapur,2025-01-21,17.4749,78.359337
423aea3e7ead4ee3ad0ee6439bbb8bfe,Tanusri grand womens pg,9703912299,PgHostel,KYC-Rejected,InActive,AjaykumarM,9154297173,Kondapur,2026-04-27,17.4434671,78.3863805
423be59919f548c18e4cd5772c827c9d,SHIVAM KIRANA,9167096068,Wholesale,Active-User,Active,Neeraj Pamulaparthi,9154152680,Chandanagar,2024-10-25,17.494082,78.317269
423opjKXcUcbGZUHaywngXS7H5k1,Nine womens hostel,8555978869,PgHostel,Lost-Not-Interested,Active,K Srikanth,7337320371,Madhapur,2024-06-25,17.45911026,78.365448
42410284123e4653a44b939258b89c2d,Shiva sai kirana,9063422782,Kirana,Active-User,Active,Vignesh Pulimamidi,9154293952,Habsiguda,2026-01-24,17.3902,78.542643
425111c83a4a4284a5d82848f20ac392,Sri Sai Veerabhadra kirana and general store,7989504370,Kirana,Active-User,Active,,,,2026-07-20,17.4966705,78.4442931
425uCK8syNUUXXxwb2O2wxrjvDA2,S S kgs,7285943812,Kirana,Business-Shutdown,Active,,,,2024-06-25,17.352108,78.53337097
42613993d2284758a2baac207477e8ab,SRI DATTHA RAGHAVENDRA MEDICAL REGOD,9959606222,Kirana,,Active,,,,2024-06-25,17.97628212,77.85263062
4269e224f06941e9b5591787763d116c,Ayyappa Kirana General store & XEROX,9703218541,Kirana,Active-User,Active,,,,2025-02-10,17.375875,78.413941
4272495a01f44de081f7b94f632e3d37,Sri sai  provissionals,9603511136,Kirana,,InActive,Vallamdas Dharmaiah,7337320377,Boduppal,2024-11-06,17.4286996,78.5843947
4272acaee08046839cde9f1035cbbcb9,SRI LAKSHMI KIRANA AND GENERAL STORE,9848965007,Restaurant,Active-User,Active,K Venkatesh,9154293951,Yousufguda,2024-07-13,17.452692,78.414845
4282a06b0b784ea0a599deb64ef3c0ec,AROGHYA NATURAL FOODS,7330988288,Supermarket,Active-User,Active,Janardhan Kommu,9154152681,Nizampet,2026-05-23,17.54532,78.394094
42UUdwPuUmSuPuPr0u5xQfqnkQt1,Ravi mini super mart,6281741537,Kirana,Active-User,Active,Sudhakar D,9100467109,Manikonda,2024-06-25,17.41452217,78.3907547
42a4b3ddabe848f690b5f24bed2e038f,Narayana kgs bhanoor,9603311751,Kirana,Active-User,Active,,,,2024-06-25,17.49054337,78.18048859
42ad877f2e734df08441f2ba481ceccb,SVS CHILLI MUNTHA MASALA COOL DRINKS,9542074124,Restaurant,Active-User,Active,Sudhakar D,9100467109,Manikonda,2025-01-07,17.406515,78.391597
42b808c5271845889bbf044cf76d52ef,Naveen rice traders,9989695103,Kirana,Active-User,Active,Vinodkumar Musku,9100466765,Kphb,2024-06-25,17.487083,78.39215
42ba86202f23432985eaec41d5b116f6,Yadav dairy,9769054741,Bakery,Active-User,Active,,,,2026-07-21,19.1968457,72.8594933
42c398e36dc548fd98c52447d3161e52,New manikanta kgs,7569604010,Kirana,Active-User,Active,,,,2024-06-25,17.96535301,77.92827606
42c5bd58051a4525bf34a94468873fe3,Z KIRANA AND GENERAL STORE,8074046580,Restaurant,Active-User,Active,K Venkatesh,9154293951,Yousufguda,2024-07-31,17.452574,78.432329
42cc9856b8ff4c1baf8154363bc6daff,Choudhary tile co,8074078755,PgHostel,KYC-Rejected,InActive,B Dayakar,9154297170,Rampally,2025-05-07,17.4864456,78.6176713
42dd9399d2c040a2ace658571caf3a63,Venkateswara hostel womens PG,7997649985,PgHostel,KYC-Rejected,InActive,AjaykumarM,9154297173,Kondapur,2025-08-30,17.446175,78.3874495
42ee5f01ffd64945a718a073e6cc4a66,RAMESHWARAMMA KIRANA & GENERAL STORE,9959841038,Kirana,Active-User,Active,Karthik Reddy,9154292383,Jubliehills,2026-07-03,17.410392,78.410803
42ef02850e664c459f5e718ae9b7511b,Rags Kirana,8561011235,Kirana,KYC-Rejected,InActive,Vinodkumar Musku,9100466765,Kphb,2026-06-17,17.485199,78.3966838
42sNuMNjQIelY3ehSAGDJRUf7tj2,Shree aaimatha kirana and general stores,6302789707,Kirana,Business-Shutdown,InActive,Venkata Saikrishna,8790689631,Ecil,2024-06-25,17.49561691,78.54421997
43062c5b178b47e3958ccbac82ed83e3,SRI SAI SRINIVASA KIRANA GENERAL STORE,8125727413,Kirana,Active-User,Active,Bhairavnath,9154289322,Chintal,2026-07-06,17.4956639,78.438446
431318b1d1f44844b1eae828419cf5ae,KAVITHA KIRANA STORE,8985412324,Kirana,Active-User,Active,Gandhara Kiran,9154152692,Miyapur,2026-07-15,17.5043301,78.3506137
432518be383341709574d181260e4c56,BISMILLAH BIRIYANI POINT,7674809619,Kirana,Lost-Not-Interested,InActive,K Venkatesh,9154293951,Yousufguda,2024-07-13,17.453983,78.418544
4333f0ea2d954270a7d888592a704faa,Sln traders,9110773002,Wholesale,KYC-Rejected,InActive,K Srikanth,7337320371,Madhapur,2026-05-15,17.4408567,78.3639622
4337dac9f25b4258a7f4e7692a57de5d,SRI VENKATESHWARA KIRANA & GENERAL STORE,9246394906,Kirana,Active-User,Active,Kandula Venkat Tharun,9100466961,Kukatpally,2026-05-23,17.487354,78.411521
433bf696097541deb9a927e5c7f289df,Dhanalakshmi tiffins and snacks,9550677721,TiffinCenters,Active-User,Active,Janardhan Kommu,9154152681,Nizampet,2025-07-14,17.5236977,78.3906311
4349d90287634e34b2907c95e21478a8,Karthik Reddy,9154292383,Kirana,DistributorSales,Active,K Venkatesh,9154293951,Yousufguda,2024-06-25,17.43212318,78.44399261
4367bfad80ec49b187473bdb50f337ef,Suresh Uppala,7995655517,Kirana,Active-User,Active,Janardhan Kommu,9154152681,Nizampet,2024-06-25,17.4952755,78.40304565
4380eb8d784241578031573873a571ad,Sri Venkateswara kirana,9666310332,Kirana,,InActive,G Naveen Kumar,7207943182,Hasmathpet,2024-10-07,17.483855,78.4835257
4381ef4681bb4463a886decaf33a96be,Wahed kirana general Store,9347384878,Kirana,Active-User,Active,Neeraj Pamulaparthi,9154152680,Chandanagar,2026-05-31,17.4888484,78.3567979
438a9f391af049d9bda7ae0c1fe51fb4,RG SUPER MARKET,8897354805,Kirana,Lost-Not-Interested,InActive,Vijaykumar Dandugula,7337320373,Gachibowli,2024-06-25,17.45131493,78.28020477
4397464c55804f91830c618e4a8c5021,Devara kirana,8897494850,Kirana,Lost-Not-Interested,InActive,Vinodkumar Musku,9100466765,Kphb,2024-06-25,17.48504257,78.39369965
439aa23a6f1b40529a7a45afe4cd1e8c,CHAMPA KIRANA & GENERAL STORE,7337415640,Kirana,Active-User,Active,Janardhan Kommu,9154152681,Nizampet,2026-06-24,17.532815,78.402551
43LRIk25gEdB5LwtV7kMj2z498r2,Thirumala kirana,9866254089,Kirana,Lost-Not-Interested,Active,Vignesh Pulimamidi,9154293952,Habsiguda,2024-06-25,17.41282463,78.56483459
43VCKtwZKHhSsWpBLxAXQMRgSFn1,Vijaya grain merchant,9542359198,Kirana,Active-User,Active,K Venkatesh,9154293951,Yousufguda,2024-06-25,17.436306,78.43344879
43a4021a681c46e0a454c0f8c6fd9cb5,SHARMA AGENCIES,9949005731,Kirana,,Active,,,,2024-06-25,17.83408165,78.07019806
43a4d7a20a31439097f362db6dd11227,The Gut Guru,7709632898,Wholesale,Lost-Not-Interested,InActive,K Srikanth,7337320371,Madhapur,2025-08-01,17.4310298,78.3793841
43abdd9d565b4ecba01909dea905fd9a,Hostl,8500851490,PgHostel,KYC-Pending,Active,Raja Ramesh Kollu,9100467148,Alwal,2025-05-11,17.5159354,78.4883321
43ad49fca4ef4386967c342976e050ef,Sanchita kirana and general Store,9604400729,Kirana,,InActive,,,,2024-06-25,18.91043472,73.33379364
43b67290e7d84d5f9252fa0781d2462d,Sri Ramloo kirana,9848882265,Kirana,Active-User,Active,,,,2024-06-25,17.5077095,78.19984436
43ca5ac3f2434c59b9bb66650c93fa32,Sri Naga Nandeshwara Mens hostel and PG,8309415830,PgHostel,Lost-Not-Interested,InActive,K Srikanth,7337320371,Madhapur,2024-06-25,17.45034981,78.36499786
43d678e4efec4eb8b6f0e69480043c3f,Ammulya kirana & general store,7995580483,Kirana,Active-User,Active,G Sandeep,9154152675,Srnagar,2025-02-28,17.453228,78.445801
